,Date,close,high,low,open,volume
2845,4/11/2013,6.843699932,6.859200001,6.834700108,6.843400002,0
2846,4/12/2013,6.850500107,6.860599995,6.840000153,6.850699902,0
2847,4/15/2013,6.860099792,6.876699924,6.770299911,6.861100197,0
2848,4/16/2013,6.865699768,6.874800205,6.859499931,6.866600037,0
2849,4/17/2013,6.867499828,6.881400108,6.86070013,6.867599964,0
2850,4/18/2013,6.873799801,6.89109993,6.865200043,6.87349987,0
2851,4/19/2013,6.820899963,6.890799999,6.78030014,6.821199894,0
2852,4/22/2013,6.804900169,6.905200005,6.778699875,6.804900169,0
2853,4/23/2013,6.900300026,6.906499863,6.890699863,6.899700165,0
2854,4/24/2013,6.903999805,6.914000034,6.891200066,6.90320015,0
2855,4/25/2013,6.907000065,6.920000076,6.899600029,6.907700062,0
2856,4/26/2013,6.907299995,6.920000076,6.898499966,6.908100128,0
2857,4/29/2013,6.790100098,6.922500134,6.783599854,6.791399956,0
2858,4/30/2013,6.91590023,6.922999859,6.907100201,6.915400028,0
2859,5/1/2013,6.916100025,6.921899796,6.907299995,6.916100025,0
2860,5/2/2013,6.916500092,6.936600208,6.908699989,6.916600227,0
2861,5/3/2013,6.922599792,6.930799961,6.913300037,6.921800137,0
2862,5/6/2013,6.825699806,6.944099903,6.81829977,6.826399803,0
2863,5/7/2013,6.923399925,6.929999828,6.916200161,6.923399925,0
